Order_Date,Category,Sub-Category,Product_Name,Customer_Name,Region,Sales,Profit,Profit_Margin,Quantity
2023-10-28,Groceries,Oil,Oil Magni,Lagan Venkatesh,East,256435.4,48469.58,18.901282740214494,4
2023-12-31,Home Decor,Clock,Clock Culpa,Eshani Shenoy,West,73075.5,13185.79,18.044064015983473,3
2023-11-22,Groceries,Wheat,Wheat Corporis,Priyansh Mahajan,North,162108.0,28163.45,17.373263503343452,4
2023-11-19,Furniture,Sofa,Sofa Facilis,Anahita Agarwal,South,72086.0,10811.55,14.998127236911465,2
2024-08-28,Kitchen,Juicer,Juicer Blanditiis,Jayant Yohannan,South,32588.1,7824.14,24.009193539973182,1
2024-08-09,Electronics,Laptop,Laptop Modi,Gatik Jayaraman,East,27140.55,3677.0,13.54799368472636,3
2024-05-14,Electronics,Mobile,Mobile Quam,Charvi Lala,North,81200.0,12348.54,15.207561576354681,4
2025-04-06,Clothing,Shoes,Shoes Facere,Sumer Sengupta,West,16259.4,888.36,5.463670246134543,1
2024-01-04,Kitchen,Microwave,Microwave Architecto,Ojas Uppal,South,69136.25,3824.7,5.532119546547578,1
2024-06-18,Groceries,Oil,Oil Perspiciatis,Jivika Raja,South,191086.8,10795.44,5.64949541255597,3
2024-05-26,Sports,Cricket Bat,Cricket Bat Molestias,Ehsaan Das,South,124442.4,27980.89,22.485013146644555,3
2025-02-26,Electronics,Camera,Camera Officia,Mishti Vala,South,69069.6,8781.31,12.713711965901062,4
2024-02-10,Groceries,Sugar,Sugar Laborum,Nirvi Bhasin,South,195340.5,17255.18,8.83338580581088,5
2025-03-16,Beauty,Foundation,Foundation Dolorum,Taimur Comar,North,93244.0,5623.38,6.030822358543177,2
2023-11-14,Kitchen,Refrigerator,Refrigerator Maiores,Vidur Gandhi,West,287884.2,27464.79,9.54022138068015,4
2024-09-02,Kitchen,Refrigerator,Refrigerator Impedit,Seher Shetty,North,71307.0,15010.02,21.049854852959736,5
2025-09-01,Books,Textbook,Textbook Accusamus,Rasha Thaman,South,127096.2,30765.41,24.20639641468431,2
2024-08-20,Books,Fiction,Fiction Quos,Aniruddh Bhavsar,North,266460.75,29233.39,10.970992913590463,5
2024-05-17,Books,Fiction,Fiction Eos,Ranbir Sehgal,North,44617.0,8399.67,18.826164914718603,1
2024-04-13,Clothing,Men's Wear,Men's Wear Consectetur,Myra Gopal,East,112845.75,20200.72,17.90117926461564,5
2025-04-19,Home Decor,Wall Art,Wall Art Asperiores,Dhanush Dhaliwal,West,86535.0,20339.17,23.50398104813081,3
2024-11-25,Home Decor,Cushion,Cushion Laudantium,Alia Brahmbhatt,East,214047.9,47028.5,21.971016767742174,3
2025-06-12,Toys,Action Figure,Action Figure Occaecati,Tanya Sahota,East,95030.0,9115.43,9.592160370409344,4
2024-08-08,Toys,Action Figure,Action Figure Suscipit,Saanvi Dugar,North,84473.0,9125.98,10.803428314372638,2
2024-03-02,Clothing,Shoes,Shoes Cum,Mamooty Kaul,North,31528.8,3488.26,11.063725863337648,1
2023-10-19,Toys,RC Car,RC Car Quisquam,Seher Tandon,West,55955.5,7212.67,12.890010812163236,2
2025-05-13,Toys,Action Figure,Action Figure Possimus,Mohanlal Dubey,South,154237.5,24911.22,16.151208363724777,5
2024-01-26,Groceries,Sugar,Sugar Doloribus,Yuvraj  Roy,East,64305.9,13301.03,20.683996336261526,3
2024-03-02,Groceries,Sugar,Sugar Libero,Faiyaz Tiwari,South,48009.2,5845.32,12.17541637852745,1
2025-05-31,Sports,Yoga Mat,Yoga Mat Eveniet,Nirvi Raj,North,2635.0,347.17,13.175332068311196,1
2024-01-16,Furniture,Chair,Chair Unde,Tarini Bandi,West,234090.0,44512.95,19.015314622581055,4
2025-08-20,Furniture,Sofa,Sofa Voluptas,Divij Dixit,North,68175.0,5299.2,7.772937293729372,1
2024-09-12,Electronics,Headphones,Headphones Dolore,Damini Rau,West,201756.0,18011.01,8.927124843870814,5
2025-01-10,Groceries,Wheat,Wheat Alias,Urvi Varma,West,2820.0,459.12,16.280851063829786,4
2024-02-08,Groceries,Oil,Oil Officiis,Saira Cherian,South,72998.4,4884.91,6.691804203927758,3
2025-05-26,Home Decor,Clock,Clock Quidem,Rati Bail,East,69039.0,16389.33,23.739234345804547,3
2024-01-24,Kitchen,Refrigerator,Refrigerator Velit,Dhanuk Yadav,North,98005.0,8250.4,8.418346002754962,2
2025-03-11,Clothing,Shoes,Shoes A,Hridaan Luthra,South,128968.2,23069.65,17.887859177688764,4
2025-01-17,Books,Biography,Biography Molestias,Tiya Dhar,North,36987.75,3373.19,9.119749106122974,1
2025-06-22,Groceries,Wheat,Wheat Animi,Parinaaz Dixit,North,53805.6,7062.92,13.126737737335892,3
2025-05-27,Clothing,Women's Wear,Women's Wear Corrupti,Rasha Johal,North,127152.75,12407.21,9.75772053691328,3
2023-12-20,Clothing,Accessories,Accessories Mollitia,Vardaniya Chaudhari,East,49766.4,9434.99,18.958554365997944,1
2024-01-19,Sports,Tennis Racket,Tennis Racket Excepturi,Jivika Agrawal,West,110167.2,24032.45,21.814523742093836,3
2024-09-16,Home Decor,Vase,Vase Nisi,Ritvik Venkatesh,West,46638.0,5597.32,12.001629572451648,1
2024-09-06,Electronics,Headphones,Headphones Quidem,Rania Bhavsar,West,133348.5,10534.82,7.900216350390144,5
2024-02-16,Beauty,Perfume,Perfume Commodi,Advika Thaman,East,59319.9,7273.45,12.2613996314896,3
2025-07-11,Beauty,Foundation,Foundation Facere,Anahi Raval,West,85024.0,19730.83,23.206188840797896,4
2025-04-18,Furniture,Table,Table Tenetur,Fateh Kala,East,42073.6,2289.72,5.442177517493155,4
2024-05-07,Kitchen,Juicer,Juicer Nostrum,Hansh Tak,South,19561.5,4391.08,22.447562814712573,1
2025-03-23,Sports,Yoga Mat,Yoga Mat Id,Vedika Magar,South,12200.4,1992.0,16.327333530048197,1
2024-11-05,Sports,Yoga Mat,Yoga Mat Quod,Renee Ratta,South,10375.2,1395.4,13.449379289073946,2
2024-09-12,Sports,Cricket Bat,Cricket Bat Eum,Anvi Keer,East,128338.2,26654.8,20.769186415268408,2
2024-05-12,Toys,Action Figure,Action Figure Expedita,Riaan Loyal,West,226963.6,44175.4,19.463649677745682,4
2024-07-18,Books,Comics,Comics Dignissimos,Anay Bala,West,97739.8,21482.39,21.979163043100147,4
2024-12-10,Sports,Cricket Bat,Cricket Bat Aut,Ishita Keer,North,149940.0,28107.56,18.745871682006136,3
2025-03-30,Home Decor,Vase,Vase Porro,Bhavin Som,West,36266.0,4748.85,13.09449622235703,1
2024-01-20,Furniture,Chair,Chair Adipisci,Veer D’Alia,North,161514.0,11816.56,7.316121203115519,3
2024-01-04,Home Decor,Cushion,Cushion Voluptates,Onkar Borah,South,14133.0,3000.83,21.23278850916295,1
2024-04-04,Furniture,Chair,Chair Excepturi,Nayantara Mammen,North,142120.8,12670.11,8.915028623537161,2
2025-08-12,Kitchen,Juicer,Juicer Fugit,Ranbir Kumar,North,25198.4,2935.24,11.648517366181977,2
2024-01-19,Kitchen,Microwave,Microwave Quaerat,Sana Ram,West,166846.5,31754.79,19.03233810718235,5
2024-08-05,Books,Fiction,Fiction Animi,Arhaan Dasgupta,East,200885.4,34197.42,17.02334763999773,3
2025-03-25,Furniture,Chair,Chair Aliquid,Ranbir Chada,West,2029.0,264.66,13.0438639724002,1
2024-07-05,Books,Comics,Comics Aspernatur,Dhruv Joshi,West,7294.4,695.66,9.536905023031366,2
2024-01-07,Beauty,Face Cream,Face Cream Porro,Uthkarsh Bail,South,320819.75,24580.16,7.661672948750817,5
2025-05-23,Toys,Board Game,Board Game Modi,Siya Hora,North,38334.4,3468.32,9.047539546725657,4
2025-02-06,Clothing,Accessories,Accessories Ipsam,Samaira Sastry,East,2672.0,160.18,5.994760479041917,2
2024-08-22,Beauty,Lipstick,Lipstick Repellat,Manikya Sibal,South,113852.4,16952.07,14.889514845536853,2
2024-07-13,Furniture,Table,Table Voluptates,Lakshay Malhotra,North,105002.2,15147.86,14.42623106944426,4
2025-06-24,Kitchen,Juicer,Juicer Expedita,Bhavin Anand,East,159290.0,33087.24,20.771699416159205,2
2025-02-15,Furniture,Sofa,Sofa Ad,Biju Shan,West,189945.0,36976.92,19.467172076127298,3
2024-06-12,Sports,Yoga Mat,Yoga Mat Rerum,Saksham Chad,West,84283.2,18661.31,22.141197771323352,3
2025-05-22,Home Decor,Cushion,Cushion Similique,Alia Sibal,North,112586.4,22653.42,20.120920466415125,3
2024-01-28,Home Decor,Cushion,Cushion Doloribus,Oorja Bora,East,165378.0,10723.59,6.484290534412073,3
2024-06-10,Furniture,Sofa,Sofa Dolore,Advika Tiwari,West,275872.0,58633.92,21.254030854889223,5
2025-09-13,Electronics,Laptop,Laptop Maxime,Myra Bansal,East,24156.0,3015.79,12.484641496936579,4
2024-04-14,Groceries,Oil,Oil Mollitia,Jayant Agate,North,34473.6,1899.24,5.5092592592592595,2
2024-06-24,Electronics,Mobile,Mobile Sapiente,Aradhya Kothari,East,27957.0,5420.69,19.389383696390887,3
2025-06-27,Home Decor,Clock,Clock Illum,Dhruv Sarna,South,7275.15,739.35,10.162677058204986,1
2025-04-27,Groceries,Wheat,Wheat Distinctio,Myra Sodhi,South,28123.2,4262.28,15.15574330090459,2
2025-03-16,Home Decor,Clock,Clock Recusandae,Dhanush Ratti,North,275152.0,59336.8,21.56509856370297,5
2024-09-03,Home Decor,Lamp,Lamp Dolorem,Uthkarsh Bhardwaj,South,79827.0,13912.03,17.427724955215655,1
2024-06-12,Kitchen,Microwave,Microwave Recusandae,Aarna Karnik,South,30637.4,5909.14,19.287341615150112,2
2023-10-16,Home Decor,Vase,Vase Ut,Krish Toor,West,53973.0,12190.49,22.586274618790878,3
2023-10-28,Electronics,Laptop,Laptop Nihil,Shlok Kumer,East,68380.2,5534.28,8.093395456579536,3
2024-05-22,Clothing,Women's Wear,Women's Wear Dignissimos,Ela Ghose,North,55654.4,10611.14,19.066129542318304,1
2023-11-28,Clothing,Men's Wear,Men's Wear Quisquam,Riya Joshi,East,54651.6,9385.51,17.173348996186753,1
2024-11-15,Groceries,Sugar,Sugar Dignissimos,Riya Ben,East,117797.25,23278.42,19.7614290656191,5
2024-05-04,Beauty,Shampoo,Shampoo Id,Faiyaz Mand,North,115526.9,28589.33,24.746903102221218,2
2024-02-05,Furniture,Chair,Chair Quisquam,Advika Brahmbhatt,North,74393.1,14327.42,19.259071069763188,3
2025-04-13,Kitchen,Mixer Grinder,Mixer Grinder Neque,Jhanvi Sem,North,102193.8,16800.89,16.44022435803346,2
2024-10-02,Books,Biography,Biography Neque,Ishita Arya,South,65704.15,4199.71,6.391848916697043,1
2024-03-02,Furniture,Bed,Bed Pariatur,Ehsaan Khurana,South,18065.7,4015.11,22.225045251498695,1
2024-09-29,Electronics,Mobile,Mobile Aliquam,Ojas Bali,South,7068.8,577.69,8.172391353553644,4
2024-10-08,Clothing,Kids Wear,Kids Wear Incidunt,Trisha Sodhi,East,245780.2,47534.13,19.34009737155393,4
2023-11-22,Home Decor,Clock,Clock Porro,Sana Ramanathan,North,254435.6,61038.1,23.989606800306245,4
2025-01-15,Sports,Football,Football Laboriosam,Ranbir Master,East,88747.65,6059.19,6.827437120870243,3
2024-07-29,Home Decor,Wall Art,Wall Art Quos,Anahi Bhagat,North,58116.0,13838.66,23.812134351985684,1
2024-12-09,Groceries,Sugar,Sugar At,Tarini Behl,South,116376.9,24623.53,21.158434362833173,2
2023-11-17,Beauty,Perfume,Perfume Non,Farhan Joshi,South,23809.0,2711.17,11.387164517619388,1
2025-07-19,Furniture,Sofa,Sofa Iste,Rati Rattan,South,234433.4,28931.58,12.341065735513796,4
2023-11-29,Kitchen,Microwave,Microwave Provident,Kiaan Yohannan,North,44811.9,5527.72,12.335384127876747,3
2023-12-15,Sports,Yoga Mat,Yoga Mat Mollitia,Romil Mangat,East,152502.0,33094.56,21.701066215525042,3
2023-11-27,Groceries,Oil,Oil Facere,Anika Maharaj,East,62959.5,10292.93,16.34849387304537,1
2023-11-20,Books,Biography,Biography Deserunt,Hrishita Bath,North,64281.75,7907.34,12.301065232355995,5
2024-09-26,Toys,Doll,Doll Ducimus,Tejas Bal,North,56458.8,7908.1,14.006851013482397,1
2023-11-06,Beauty,Shampoo,Shampoo Minus,Ivan Sani,West,1440.75,190.79,13.242408467811902,5
2023-12-17,Groceries,Spices,Spices Quis,Manikya Yadav,East,112828.5,22991.14,20.377067850764654,5
2025-01-11,Books,Biography,Biography Repellat,Diya Kala,South,37022.4,3189.47,8.614973637581572,1
2024-05-19,Kitchen,Juicer,Juicer Provident,Riya Sant,West,27902.1,2176.47,7.800380616512735,1
2024-06-22,Beauty,Face Cream,Face Cream Necessitatibus,Seher Setty,East,20605.0,2931.88,14.228973550109197,5
2025-09-18,Kitchen,Microwave,Microwave Odit,Ryan Chana,East,95076.0,8450.23,8.887868652446464,4
2024-07-03,Electronics,Laptop,Laptop Quaerat,Nirvaan Karan,South,27879.15,4386.09,15.732509778813201,3
2024-11-11,Groceries,Spices,Spices Maxime,Samarth Wagle,East,293628.0,53157.05,18.10353576634381,5
2024-12-23,Groceries,Oil,Oil Officia,Divij Ramesh,East,91004.0,17998.87,19.778108654564633,4
2024-04-16,Groceries,Rice,Rice Id,Alisha Manne,East,118246.9,18240.54,15.425808203005747,2
2024-06-01,Home Decor,Lamp,Lamp Fuga,Indrajit Shukla,South,57316.0,6909.73,12.055499337008863,5
2023-10-05,Toys,Action Figure,Action Figure Deserunt,Nayantara Varghese,South,92557.35,8958.85,9.6792421131331,3
2024-01-22,Sports,Football,Football Fugit,Aayush Dutt,East,81156.6,19110.09,23.54717915733286,3
2025-03-07,Home Decor,Clock,Clock Voluptatum,Sana Handa,South,84330.0,17510.31,20.764034151547495,2
2024-12-07,Sports,Yoga Mat,Yoga Mat Aliquid,Zoya Sami,West,162761.6,36502.8,22.427157265595817,4
2024-10-18,Books,Fiction,Fiction Dolore,Prisha Sachar,East,210660.0,26094.79,12.3871594037786,4
2023-11-28,Electronics,Smartwatch,Smartwatch Mollitia,Heer Solanki,North,123082.95,28621.7,23.253992531053246,3
2024-06-27,Home Decor,Wall Art,Wall Art Est,Yuvaan Ganguly,South,186325.95,25422.82,13.644272308822252,3
2023-12-24,Clothing,Kids Wear,Kids Wear Quia,Raghav Grover,North,119948.0,20199.52,16.840230766665556,2
2025-07-17,Kitchen,Cookware Set,Cookware Set Aliquam,Ranbir Sami,East,37724.4,2453.6,6.504013317640572,1
2025-02-13,Kitchen,Microwave,Microwave Eius,Mohanlal Bains,West,309854.75,59977.25,19.356569489413992,5
2024-07-17,Toys,Board Game,Board Game Est,Aradhya Bobal,West,81405.6,7799.65,9.581220456577924,3
2023-11-07,Clothing,Accessories,Accessories Dignissimos,Vritika Krishnamurthy,West,46377.6,5361.11,11.559696922652314,4
2024-09-16,Home Decor,Clock,Clock Et,Kiara Gara,North,274276.4,58464.48,21.31589885239853,4
2024-03-13,Furniture,Bed,Bed Hic,Lavanya Buch,West,63596.8,14947.14,23.50297499245245,4
2025-01-23,Kitchen,Refrigerator,Refrigerator Rem,Pari Jhaveri,West,73307.2,12549.68,17.119300696248118,2
2024-10-25,Clothing,Women's Wear,Women's Wear Fugiat,Armaan Thakkar,North,370685.0,39294.02,10.600380376869849,5
2023-12-29,Electronics,Smartwatch,Smartwatch Inventore,Hridaan Ganguly,West,309745.0,31990.52,10.328018208526368,5
2024-12-05,Groceries,Wheat,Wheat Laborum,Dhruv Guha,South,136582.2,22714.09,16.630344217621328,3
2025-05-02,Groceries,Sugar,Sugar Error,Tarini Bali,West,64705.5,10782.8,16.664425744333943,1
2025-03-06,Groceries,Sugar,Sugar Dolorem,Sumer Jaggi,South,5308.0,799.6,15.064054257724191,5
2024-11-02,Home Decor,Wall Art,Wall Art Quos,Riaan Kumar,North,50451.2,12529.73,24.835345839147532,1
2025-09-03,Groceries,Oil,Oil Illum,Ivan Srinivas,East,292616.0,39500.59,13.499121715832352,5
2025-05-30,Kitchen,Juicer,Juicer Debitis,Samaira Sengupta,South,17443.7,2353.12,13.489798609240012,2
2024-03-19,Kitchen,Refrigerator,Refrigerator Architecto,Yasmin Samra,South,188480.0,38283.44,20.311672325976232,5
2024-06-12,Groceries,Sugar,Sugar Aperiam,Jivika Babu,South,64716.85,13194.27,20.38768883219749,1
2024-07-02,Books,Comics,Comics Aut,Mishti Sunder,South,140072.4,11789.81,8.416940096692853,2
2024-09-08,Furniture,Chair,Chair Adipisci,Diya Chauhan,South,193211.8,22291.16,11.537162844091304,4
2024-06-29,Books,Fiction,Fiction Officia,Anvi Sarma,West,33460.25,5680.94,16.97817559641664,1
2025-08-22,Toys,Board Game,Board Game Nostrum,Saksham Suresh,West,80724.5,5169.87,6.404338212066968,2
2023-11-19,Groceries,Oil,Oil Iste,Parinaaz Mahal,North,26681.7,4415.46,16.54864570098607,2
2024-08-25,Books,Textbook,Textbook Mollitia,Abram Basak,West,2616.0,175.66,6.714831804281346,2
2024-05-30,Electronics,Headphones,Headphones Autem,Manjari Lall,East,6586.4,1144.54,17.377322968541236,1
2024-07-21,Kitchen,Refrigerator,Refrigerator Accusamus,Vedika Lalla,East,56925.0,6072.3,10.66719367588933,1
2024-03-04,Toys,RC Car,RC Car Aliquid,Madhav Ramesh,South,34674.05,4909.35,14.158571035111272,1
2025-07-13,Beauty,Foundation,Foundation Dolores,Myra Saran,East,57005.25,9871.69,17.31715938444266,5
2024-11-11,Sports,Dumbbells,Dumbbells Assumenda,Manjari Srivastava,North,45494.55,9243.25,20.317268771753977,3
2024-10-16,Electronics,Laptop,Laptop Sapiente,Alisha Rattan,East,185280.4,12572.4,6.785607112247168,4
2024-10-06,Clothing,Shoes,Shoes Quas,Saira Sengupta,East,113792.0,27823.15,24.450884069178855,2
2024-12-17,Groceries,Spices,Spices Vero,Samiha Ray,North,37916.0,2905.37,7.6626490136090295,2
2025-01-14,Clothing,Accessories,Accessories Fuga,Sana Chaudhry,North,205100.8,19431.51,9.474126868349611,4
2024-09-20,Electronics,Mobile,Mobile Voluptatibus,Jivin Grover,East,41684.1,6431.43,15.428976516225612,3
2024-04-20,Furniture,Bed,Bed Quos,Vihaan Maharaj,South,11947.2,2098.58,17.565454667202353,3
2024-03-01,Furniture,Bed,Bed Quaerat,Lakshit Das,South,22673.6,5175.97,22.828179027591563,2
2024-11-03,Home Decor,Lamp,Lamp Provident,Romil Sinha,East,158342.25,31455.82,19.86571493079074,3
2025-04-14,Home Decor,Vase,Vase Dolorem,Yuvraj  Shan,South,184744.8,24100.0,13.045022106170242,4
2024-08-01,Sports,Tennis Racket,Tennis Racket Eum,Neelofar Jhaveri,North,135523.8,13244.37,9.77272626653031,3
2024-08-22,Electronics,Laptop,Laptop Et,Riya Ray,North,189935.4,16343.07,8.604541333527084,4
2025-03-02,Books,Textbook,Textbook Est,Divit Borde,North,114904.0,18320.77,15.944414467729583,5
2025-08-09,Books,Fiction,Fiction Maxime,Piya Bhatnagar,North,50998.3,3762.69,7.3780694650606,2
2024-02-15,Kitchen,Mixer Grinder,Mixer Grinder Explicabo,Nitya Bandi,North,133247.7,29533.21,22.164142420469542,3
2023-11-17,Clothing,Kids Wear,Kids Wear Vero,Priyansh Bedi,West,15001.6,2623.47,17.487934620307165,1
2024-04-19,Home Decor,Wall Art,Wall Art Maxime,Advik Chakrabarti,North,33011.55,6553.35,19.8516882727409,1
2024-06-24,Books,Fiction,Fiction Corporis,Vedika Chokshi,East,12262.1,2482.72,20.247102861663173,1
2024-04-21,Toys,Action Figure,Action Figure Distinctio,Riaan Kapadia,North,38484.0,9220.31,23.958814052593283,2
2025-01-19,Furniture,Table,Table Voluptatibus,Ranbir Kari,West,58301.0,13958.75,23.94255673144543,1
2025-03-22,Sports,Football,Football Harum,Shlok Dutt,East,126495.0,28001.62,22.136542946361516,3
2023-12-26,Kitchen,Juicer,Juicer Cum,Ivana Bora,West,110235.6,18062.04,16.384942795249447,4
2023-12-28,Groceries,Sugar,Sugar Facilis,Gatik Chawla,West,138376.6,31390.34,22.684716924682352,4
2024-09-04,Groceries,Oil,Oil Magnam,Saira Roy,East,38343.5,2514.48,6.557773807816187,1
2023-10-19,Groceries,Spices,Spices Perspiciatis,Lagan Devan,East,55867.6,3367.51,6.027661829038656,2
2024-12-12,Sports,Tennis Racket,Tennis Racket Sit,Vritika Iyer,East,31982.1,6700.44,20.950594238652247,2
2024-03-20,Toys,RC Car,RC Car Nihil,Kabir Sundaram,West,100473.0,21095.98,20.996665770903626,3
2024-11-06,Kitchen,Cookware Set,Cookware Set Sunt,Priyansh Venkatesh,East,66876.3,9038.37,13.515056903566736,1
2024-09-28,Sports,Football,Football Dignissimos,Veer Bassi,West,9828.0,879.17,8.945563695563695,3
2024-12-16,Furniture,Chair,Chair Adipisci,Charvi Chana,North,75373.2,10914.77,14.480969363115804,4
2024-01-23,Home Decor,Vase,Vase Esse,Ela Chad,East,207312.0,22005.44,10.614648452573897,5
2025-05-15,Furniture,Cabinet,Cabinet Perspiciatis,Ehsaan Soni,West,24106.85,2014.08,8.354803717615534,1
2024-01-27,Electronics,Smartwatch,Smartwatch Nemo,Jayant Vala,West,54181.8,3855.06,7.115046011760406,1
2025-03-28,Electronics,Laptop,Laptop Perspiciatis,Kartik Rout,East,4656.0,591.75,12.709407216494844,1
2024-01-06,Books,Fiction,Fiction Hic,Jiya Zacharia,East,295264.5,33425.13,11.320402554319939,5
2024-01-05,Furniture,Chair,Chair Blanditiis,Kiaan Aggarwal,South,41990.85,3247.74,7.7343992798431085,1
2024-09-06,Kitchen,Cookware Set,Cookware Set Ipsa,Ira Batra,West,321113.0,46952.81,14.621896341786226,5
2024-02-06,Electronics,Camera,Camera Error,Lakshay Sahota,North,208903.5,22297.59,10.673631605023372,5
2024-01-12,Sports,Football,Football Eum,Indrajit Solanki,East,139644.3,17243.39,12.348080086333635,2
2024-03-07,Kitchen,Juicer,Juicer At,Tiya Shroff,West,98791.2,13148.08,13.30895869267708,2
2024-03-25,Groceries,Wheat,Wheat Sint,Kismat Buch,North,15589.0,3591.92,23.041375328757457,2
2024-06-01,Groceries,Rice,Rice Optio,Badal Rao,West,348355.0,24008.28,6.891900503796414,5
2023-12-05,Books,Non-Fiction,Non-Fiction Sed,Adah Balasubramanian,South,64336.0,10537.79,16.379305521014675,4
2024-05-13,Furniture,Bed,Bed Amet,Anvi Sarna,South,63477.6,11795.42,18.582019484038465,1
2024-03-05,Toys,Puzzle,Puzzle Veniam,Hrishita Kadakia,West,121658.8,18258.37,15.007849822618665,4
2025-09-23,Toys,Puzzle,Puzzle Corrupti,Darshit Gill,West,67308.8,14463.56,21.488364077208328,4
2024-08-22,Groceries,Spices,Spices Ea,Armaan Rana,North,249716.4,53198.93,21.3037389614779,4
2024-06-15,Clothing,Accessories,Accessories Sequi,Mahika Chaudhari,South,300105.25,63166.95,21.048265566830302,5
2025-01-20,Toys,RC Car,RC Car Unde,Ira Chand,West,108364.5,26182.01,24.161058280156322,3
2025-06-09,Sports,Cricket Bat,Cricket Bat Quia,Yasmin Mangal,West,6642.0,1543.86,23.24390243902439,5
2024-12-17,Electronics,Smartwatch,Smartwatch Illo,Aaryahi Sagar,East,41604.0,6951.29,16.708225170656668,4
2024-04-03,Home Decor,Lamp,Lamp Vitae,Anya Ranganathan,North,44607.25,10310.86,23.114762734757242,5
